Country,Birth Rate,Business Tax Rate,log10_CO2 Emissions,Days to Start Business,Ease of Business,log10_Energy Usage,log10_GDP,Health Exp % GDP,log10_Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,log10_Population Total,Population Urban,log10_Tourism Inbound,log10_Tourism Outbound,ISO Code,cluster_label
Russian Federation,0.011493333333333333,50.79808677743008,6.017364571288868,29.06020992945927,133.74527956519358,5.745087548563304,12.045766136287295,0.05750666666666667,2.6454540650411755,350.2324897134594,0.012319999999999998,0.29733333333333334,0.1154,74.05333333333333,61.72,1.1373333333333335,8.155291946222865,0.7358399999999999,10.050917906521391,10.381336370314791,RUS,3
Rwanda,0.0376,34.1720196380245,3.0022791286491977,12.886569287926687,146.12001232006193,3.502423637265194,9.597326529533348,0.09050666666666668,1.530088414284216,173.17335941029236,0.05658666666666667,0.045333333333333344,0.17418404012214256,60.08,57.38666666666667,0.18000000000000002,7.007452216861485,0.21749333333333337,8.156354665064038,7.951194557337781,RWA,1
Saint Kitts and Nevis,0.015368739550168705,51.04772258903681,2.4871037848776636,18.966465029790122,139.60425695308075,1.8795208476223442,8.80351210398934,0.04633333333333334,2.760931697032894,169.60501902114876,0.00968,0.5546666666666666,0.09469333333333334,80.79339564116971,75.57937071981907,1.16,4.705259260300036,0.3195333333333333,7.984952106563802,7.078227695933833,KNA,2
Saint Lucia,0.016906666666666667,35.27125427985963,2.5976766541550305,17.1785651099757,94.9971682409324,2.1991682379528097,9.034315108079621,0.07233333333333335,2.6428157373989247,86.76518109694635,0.01412,0.3013333333333333,0.10763999999999999,76.12000000000002,71.32,0.872,5.234485636884658,0.21029333333333336,8.488039280566039,7.631828344049422,LCA,2
Saint Martin (French part),0.01704,44.70823617751861,2.187699866432987,33.49942680107152,77.07004870592677,1.6233884124298277,9.472616431379034,0.046020481414356516,3.519403653798166,76.50596886185508,0.003622868759186147,0.48206014495914223,0.10971322475474814,81.62666666666665,75.21333333333334,0.7109796327002752,4.465752293090591,0.9081914489092411,8.70164489834947,8.108106882656484,MAF,2
Saint Vincent and the Grenadines,0.017693333333333335,37.873228459984524,2.3119192879570085,14.865764568210592,104.38161168013421,1.8234138219372662,8.792626822730846,0.044239999999999995,2.4001445403111705,109.08639510528316,0.01876,0.2546666666666667,0.09712000000000001,73.92,69.56,0.9359999999999999,5.037423474184617,0.4792133333333333,7.979277918285894,7.165847438467887,VCT,2
Samoa,0.028519999999999997,20.38108892719968,2.30519180094962,23.955696045223743,105.49617863814062,1.913690262228162,8.684405423239907,0.05842666666666667,2.190950289710466,214.72976035593604,0.016373333333333333,0.054666666666666676,0.11299537045567458,74.98666666666666,68.64,0.2856085675730849,5.262783458802816,0.20629333333333336,7.988068861409607,7.2757029976905025,WSM,2
San Marino,0.01065332878799552,46.83713870070067,2.195255692950182,29.44838318098844,80.56159164935478,1.9906787333595362,9.275674634089073,0.05409333333333333,3.5382038803813654,111.86560687380901,0.0034,0.5017920948919982,0.06733093824483337,85.02666666666667,78.98669940165516,0.8346666666666667,4.480022630028383,0.9403733333333332,8.71630912183064,8.098525516228737,SMR,2
Sao Tome and Principe,0.03684,42.46313235081036,1.9163343246688873,20.430146123804924,154.7215853666495,1.7404883134248863,8.214401035734626,0.08272,1.9156092949697376,393.45551426512463,0.04405333333333334,0.15333333333333335,0.30249333333333334,67.13333333333331,63.34666666666667,0.34353664406169043,5.22215055317227,0.5997600000000001,6.9513808193835525,5.938967070762725,STP,1
Saudi Arabia,0.022000000000000006,21.454522682906845,5.495725647555603,33.29834216056482,113.69785545166262,5.09529674761614,11.626315317724265,0.036866666666666666,2.7507673621397397,129.28488911387083,0.01576,0.3106666666666667,0.10778380055028361,76.30666666666666,72.8,1.24,7.41160968961429,0.8155066666666667,9.806403687189512,10.129535110208094,SAU,0
Senegal,0.03884,44.72491708209091,3.731670078722733,28.31621723214339,175.54225206747682,3.4896048718214447,10.03114785066982,0.05050666666666666,1.6507749455265754,241.59624536521903,0.05228,0.10666666666666669,0.20871219721074968,63.279999999999994,60.21333333333334,0.4186666666666667,7.083546874017685,0.41718666666666665,8.462436991341665,8.164200665050295,SEN,1
Serbia,0.009613333333333333,35.39006390701014,4.578606929759184,23.504373722053334,122.2994857688718,4.2116690641812715,10.505899411630073,0.09885333333333333,2.612901872329618,275.66575186168205,0.007293333333333334,0.3402602280567706,0.16214666666666666,76.18666666666668,71.08,1.005658598583856,6.866284208634825,0.5486133333333335,8.78480443674733,8.80895463809615,SRB,3
Seychelles,0.01808,41.45221452351504,2.7588886436605375,36.68577552479226,125.74252376687524,2.2660750748831253,8.965516658460473,0.03779999999999999,2.584793676479088,86.19116709032348,0.012000000000000002,0.3543142561954476,0.11578666666666668,77.50873341125154,68.22279380118611,1.0213333333333334,4.934012610878359,0.5173333333333334,7.852452512491196,7.104070236326312,SYC,2
Sierra Leone,0.039893333333333336,32.5132970149522,2.861851376880321,18.2458872129733,143.24232829283855,3.1940720183432796,9.338029132889439,0.15418666666666664,1.7941517205346142,360.16529587797027,0.12089333333333334,0.0,0.22614666666666666,43.70666666666666,43.14666666666666,0.18892474750884877,6.73224981676756,0.3758666666666666,7.531940607034833,7.400137976757362,SLE,1
Singapore,0.010066666666666668,27.075766073820148,4.3739624994687025,5.568570407564368,32.07014735696871,4.405778627727041,11.250068242719022,0.03906666666666667,3.14977938886439,106.51505277813051,0.0021333333333333334,0.6466666666666666,0.05369333333333333,83.25333333333333,78.45333333333333,1.2346666666666666,6.673484104118662,1.0,9.983617920707246,10.148802416663102,SGP,0
Sint Maarten (Dutch part),0.012395768731668125,43.85789954779912,2.602251659161676,31.582120757177975,81.76910988026822,2.258538696400589,9.737840545573654,0.04178568767352107,3.78987656544206,87.09295859907083,0.0031662289639899166,0.75892707944577,0.07746328243543554,79.88284106756451,74.52442811550637,0.7073579979987585,4.575353856390222,1.0,8.820291205620652,8.012221154290634,SXM,2
Slovakia,0.01042666666666667,46.31155103752465,4.586670029228968,23.370270289111268,115.2461831111233,4.2510638215917655,10.868326322736413,0.07677333333333335,2.9681555455762676,280.6033922486046,0.007573333333333334,0.632,0.09294897003806117,78.77333333333333,71.09333333333333,0.9440000000000001,6.7311691082206,0.551,9.260671277872351,9.194245997046554,SVK,3
Slovenia,0.010186666666666667,36.570060159054194,4.244902166089234,30.124319668388406,88.68892881289324,3.8578393537336413,10.61870231131218,0.08598666666666667,3.2468787361263365,261.73314765757146,0.003173333333333333,0.5640000000000001,0.07489452316270435,81.97333333333334,75.2,0.9746666666666667,6.306583443409903,0.5024666666666666,9.359073437642149,9.057318203611612,SVN,0
Solomon Islands,0.033479999999999996,28.025760929972787,2.3696696416773677,47.620317662195085,147.01130625376646,1.9972421377424532,8.758283552051887,0.0688,1.9027003113866277,112.2787868860224,0.027853333333333334,0.03466666666666667,0.1391333333333333,67.69333333333333,65.0,0.17333333333333334,5.696905240759141,0.18993333333333334,7.388671430901187,7.475889670809743,SLB,1
Somalia,0.04598666666666666,42.36290415358376,2.8813325589807417,23.560406767865896,168.55569205465733,3.2999124010788408,9.526429291468597,0.06059380691808393,1.4536332525779068,230.643160540507,0.10048,0.0,0.16335440538795862,54.84,51.63999999999999,0.11066666666666668,6.95705235198403,0.3628666666666667,7.2718693468458175,7.816872009447608,SOM,1
South Africa,0.022199999999999998,34.56923614424904,5.366077530464195,26.168719051729795,120.58035248696044,5.058481494773348,11.43933095314399,0.08546666666666666,2.673054464787962,267.9541077021771,0.043440000000000006,0.17066666666666666,0.11561333333333333,55.013333333333335,51.89333333333333,0.8586666666666667,7.69277399620733,0.6092533333333333,9.939723534528362,9.761948433887598,ZAF,3
South Sudan,0.038573333333333334,41.15762193700167,3.107006522758849,31.47515121529732,173.3901495139996,3.900436723589951,9.914500001085347,0.03810659175803457,1.3965985231138316,223.92944148732926,0.07890666666666667,0.007628806606674463,0.18162917401774836,53.38666666666666,51.279999999999994,0.13362057791497017,6.954012381513738,0.1753733333333333,7.672978550126746,7.97714841361799,SSD,1
Spain,0.01052,46.09777018144815,5.502956789464231,37.98214963433825,109.73826080358008,5.1227178085109735,12.094841303371176,0.0884,3.394135825949542,231.09751631498185,0.00436,0.5613333333333334,0.04562177631917677,84.37333333333335,78.27999999999999,1.0306666666666666,7.653611058936743,0.7787333333333333,10.758411688422187,10.293718593147428,ESP,0
Sri Lanka,0.018613333333333332,53.109706383607865,4.172020252274716,38.49974579233154,136.09394518126558,4.003017816645299,10.550974601403972,0.03577333333333334,1.7966679825088978,259.87717334779785,0.010533333333333332,0.07866666666666668,0.1318666666666667,76.90666666666668,70.42666666666668,0.5226666666666667,7.302502551453849,0.18345333333333336,8.953314139932509,8.855908907985755,LKA,3
Sudan,0.03609333333333333,37.82351978310681,4.10533937762438,35.31974242439469,159.67094292000436,4.175730187538071,10.61342213154893,0.05916,1.84001667356856,191.7023979584605,0.05823999999999999,0.10539296121306951,0.19676324232225373,62.42666666666666,59.026666666666664,0.308,7.526269982867018,0.32948000000000005,8.184180182326427,8.822672424205718,SDN,1
Suriname,0.019306666666666663,28.727946103185264,3.3478346779948236,37.32397713453517,140.99882057089772,3.017644244951974,9.455011538890227,0.06274666666666666,2.5388577946116127,197.01701003348236,0.024146666666666667,0.18666666666666665,0.14812,73.05333333333333,66.46666666666667,0.8506666666666668,5.709201400729394,0.6645866666666667,7.805873403022398,7.677480465362117,SUR,2
Sweden,0.011680000000000001,51.779438069052055,4.70250337284803,15.917883706165222,41.01340695998377,4.696647943634999,11.624020904883468,0.09308000000000001,3.629842827050642,125.11634138588902,0.00276,0.8466666666666666,0.04548979733930449,83.21333333333332,79.05333333333333,1.0933333333333335,6.964693571084058,0.8474,9.996807469291419,10.124664699169612,SWE,0
Switzerland,0.010013333333333334,30.700228696597808,4.605612067233832,18.023617972957627,46.08749385993988,4.416932773353953,11.673301401101023,0.10774666666666666,3.8244724576574054,77.54467264260845,0.004079999999999999,0.7866666666666667,0.030466666666666663,84.21333333333334,79.61333333333333,1.096,6.883227548666429,0.7357466666666668,10.177520707588291,10.090305746089339,CHE,0
Syrian Arab Republic,0.026106666666666667,40.94017729493455,4.752181910203593,26.1001416415585,140.98234332290613,4.307900007272355,10.563556544489476,0.0382,1.9102006508184322,328.2681667730448,0.014653333333333334,0.12533333333333335,0.09363547852049929,77.10666666666665,72.52,0.3506666666666666,7.2988646638479215,0.5478400000000001,9.450981282639846,8.969781135138133,SYR,3
Tajikistan,0.03128,37.91272052995215,3.691989256209218,49.2772959150969,153.86364422286903,3.431201411892053,9.578078610466088,0.05337333333333334,1.442435341327174,228.01088918417614,0.050159999999999996,0.06400000000000002,0.2207466666666667,69.88000000000001,63.0,0.4506666666666667,6.859159918203649,0.26488,7.297017368411173,6.814943911554391,TJK,1
"Tanzania, United Republic of",0.04121333333333334,42.975179951777164,3.6968701524773886,27.372310643248785,158.93020390288896,4.216741665014262,10.260862549587857,0.056679999999999994,1.3775363275520829,186.24068136268548,0.049760000000000006,0.0,0.15374666666666664,57.46666666666667,55.68,0.30933333333333335,7.6227598328063895,0.26572000000000007,9.036148205060446,8.829459061568404,TZA,1
Thailand,0.0118,38.18145369934716,5.430115686352852,32.08701451583715,102.88668273956,5.008802994582689,11.382263187116049,0.037693333333333336,2.140331042573717,266.14875892882276,0.014000000000000002,0.19066666666666668,0.06577333333333332,76.53333333333333,69.81333333333333,0.828,7.818570650582176,0.40948000000000007,10.295017668080549,9.779355070166703,THA,3
Timor-Leste,0.037293333333333324,28.052438092011418,2.352859609804646,39.687029459015235,159.71941255063533,2.248506874354987,8.84677200601624,0.06822666666666666,1.6013835713057913,256.0534872971108,0.05869333333333333,0.008805643988072135,0.13568506373704164,66.17333333333333,63.066666666666656,0.2506115621853582,6.012713313045125,0.28056000000000003,7.356338056532787,7.360408250221197,TLS,1
Togo,0.03778666666666666,50.85918168673357,3.109484934593587,52.809608683244555,169.98142542218866,3.391773735441476,9.427241294804016,0.06914666666666666,1.4725625579556514,271.3663920908435,0.06433333333333334,0.0,0.1967057764136201,55.74666666666667,54.06666666666667,0.2626666666666667,6.77275464230031,0.3641066666666667,7.648913270534947,7.686405030531777,TGO,1
Tonga,0.027853333333333334,27.308783501992927,2.275034988186979,25.78056521061806,117.66645041565826,1.8431295540831811,8.499213849483557,0.05442666666666666,2.2238869159586034,162.636203518126,0.01249333333333333,0.13066666666666668,0.11589333333333333,74.56,69.11999999999999,0.3866666666666667,5.010864569236459,0.23277333333333333,7.44979592730182,7.175720127562741,TON,2
Trinidad and Tobago,0.014999999999999998,33.10157777053446,4.511899716005676,39.37505996244942,104.43021445406791,4.2414402967145515,10.270710197596475,0.051133333333333336,2.8581922580902814,211.21083083224948,0.02217333333333334,0.39466666666666667,0.1036,73.07999999999998,65.72,1.0933333333333333,6.118152970026953,0.09477333333333332,8.745160440289093,8.186428950611056,TTO,3
Tunisia,0.017893333333333334,48.67681299971692,4.401925287433238,11.59342087544388,97.34333716276363,3.954261146296178,10.578913441518347,0.060840000000000005,2.352508461557375,218.10661710657456,0.017533333333333335,0.24933333333333335,0.09309776090100626,76.25333333333333,72.25333333333333,0.7853333333333334,7.012929606796338,0.6548133333333335,9.462823043991722,8.711407978963013,TUN,3
Turkmenistan,0.022293333333333328,35.01002822971169,4.675979797654416,17.762092401403496,118.14953174913258,4.298857835430212,10.164548362083641,0.024640000000000002,1.99154227321124,222.63006465419184,0.054560000000000004,0.024000000000000004,0.27582492551831306,68.92,60.72,0.3866666666666667,6.69034439036505,0.47768,8.328729275086875,8.25631092988542,TKM,1
Turks and Caicos Islands,0.016025832408750832,40.336260196869524,2.116636035128036,29.544596594048947,79.88915876116377,1.5126179415767014,9.08859452392274,0.05415152870025624,3.493031639507288,85.98207286420822,0.003766070816347348,0.5,0.07374146377419656,82.24253569271447,75.89447970626219,0.7451312468697301,4.452309932330977,0.88996,8.67219937048396,8.094180109918398,TCA,2
Türkiye,0.018493333333333337,44.684246410741075,5.418854800769544,9.41326999235509,112.93637544523509,4.983166766836009,11.75299254571575,0.060160000000000005,2.674961495794473,244.6902235038504,0.02274666666666667,0.30000000000000004,0.2896022356950334,76.81333333333333,69.92,0.7706666666666668,7.844903786142148,0.6929866666666666,10.348174235270326,9.596071646208259,TUR,3
Uganda,0.045666666666666654,35.53269696515914,3.436022655801648,30.377683568103034,156.86621486979482,3.777649769680456,10.083398680895765,0.08764,1.5284400601511265,218.94014256576205,0.059719999999999995,0.054666666666666676,0.2098266666666667,55.6,54.45333333333334,0.24000000000000002,7.496203352877512,0.13818666666666665,8.707598473348702,8.443246627808374,UGA,1
Ukraine,0.010226666666666665,54.92265208701321,5.430826260813524,29.3605140065433,136.9408466910665,5.090243022077952,11.0512782834441,0.06976,2.224462675039888,352.27545730565964,0.011453333333333334,0.14533333333333334,0.18025333333333332,74.8,63.86666666666666,0.9373333333333332,7.667622921817444,0.6826933333333334,9.587142154694662,9.511191025621953,UKR,3
United Arab Emirates,0.015893333333333332,14.095515314811875,5.03434969401909,16.366352652025377,107.59852072324881,4.661338073344612,11.379261874944154,0.027746666666666673,3.0742278710625612,19.55105622191786,0.007973333333333334,0.5853333333333334,0.08399458633807784,77.13333333333334,75.13333333333334,1.2213333333333334,6.782312034884118,0.8318533333333333,9.536644190498723,9.805914701209884,ARE,0
United Kingdom of Great Britain and Northern Ireland,0.012573333333333332,35.58314685155657,5.725892282367119,12.973826113183025,57.42655882898102,5.314914067999475,12.365545949052148,0.08846666666666667,3.5193451005501686,117.71449663517963,0.004693333333333333,0.7733333333333334,0.02782666666666667,81.96000000000001,77.86666666666666,1.1293333333333335,7.790036128590619,0.8062933333333333,10.610655205615863,10.829579222585755,GBR,0
United States of America,0.013653333333333335,46.45476096876117,6.6880188363982604,5.453333333333333,89.25887589546458,6.350133142877697,13.146918956122446,0.16669333333333333,3.8713829688193124,246.67979137715201,0.006546666666666668,0.696,0.048639999999999996,80.50666666666666,75.46666666666667,0.8013333333333333,8.480746384304679,0.8036266666666667,11.173364890907067,11.029389941850692,USA,0
Uruguay,0.015199999999999998,43.01299064792001,3.98063595655461,39.07956856752343,130.96065303779562,3.630994416229916,10.4333765550956,0.08786666666666668,2.8489301294540086,324.4974997442413,0.011506666666666669,0.3533333333333334,0.2043866666666667,79.70666666666666,72.67999999999999,0.9106666666666666,6.525444806066036,0.9387333333333334,9.05227808414553,8.656897234671556,URY,3
Uzbekistan,0.02188,40.83093099229474,5.033757065644525,19.34891273880388,135.06612680073917,4.636969584605864,10.395920973828995,0.05414666666666667,1.6963100405519116,201.50292265902493,0.04326666666666667,0.15333333333333335,0.17728832368085617,71.03999999999999,64.45333333333333,0.41466666666666663,7.438105223035335,0.36456,7.946426436887232,8.233651860441258,UZB,3
Vanuatu,0.028386666666666664,11.98333545774978,2.0554571341860437,42.674410622922025,127.92166966519868,1.749224531793942,8.725937637762032,0.037373333333333335,1.948088479279268,125.58967962694321,0.016680000000000004,0.08,0.06573333333333332,72.07999999999998,68.13333333333334,0.3333333333333333,5.347947223115368,0.23884000000000002,8.203057099065314,7.338152157990432,VUT,2
"Venezuela, Bolivarian Republic of",0.02136,49.607468339316235,5.234579912443635,28.630496415583217,108.32176493090365,4.761746739564993,11.36432421514608,0.05334666666666667,2.6445452172072517,285.26322057888467,0.014786666666666667,0.26533333333333337,0.1935466666666667,76.74666666666667,70.83999999999999,0.7853333333333334,7.445420805332139,0.8866533333333332,8.899439515503445,9.341894181446555,VEN,3
Viet Nam,0.016653333333333336,39.97827880185655,5.1159017377667855,42.315525974531276,123.07538042114551,4.7174011651460575,10.929089821922783,0.06319999999999999,1.7499904572956226,285.0129827106678,0.022173333333333333,0.22800000000000004,0.12340000000000001,79.78666666666666,70.37333333333332,0.7653333333333333,7.92780759672148,0.28918666666666665,9.531077477698684,9.148238685374674,VNM,3
"Virgin Islands, U.S.",0.012546666666666666,32.24012366327952,2.7410467382819292,21.898512502298953,76.60457318624259,2.763134457194687,9.32318902188278,0.057967612968713146,3.3072413175118385,115.17993818832382,0.0032273987440059816,0.3186666666666666,0.08450562212048038,82.09333333333333,75.83999999999999,0.7434036837344189,5.02911738523768,0.9414533333333334,8.91972775969051,8.49982406853982,VIR,2
Yemen,0.033800000000000004,43.24848402711612,4.150424009404229,37.82876311253286,163.1195053551823,3.850764275973182,10.355052051657427,0.049853333333333326,1.7299144112006435,243.98822736461187,0.051120000000000006,0.07600000000000001,0.20266666666666666,63.373333333333335,60.72,0.2973333333333334,7.331155043148725,0.3039466666666667,8.620887161456517,8.28022489716907,YEM,1
Zambia,0.04358666666666667,17.208128934758307,3.2885791097476944,24.55906015442663,128.00006108341043,3.7998306184733215,10.045198114808164,0.06420000000000001,1.7610864543266038,201.34529411431546,0.06988,0.054666666666666676,0.23722666666666667,51.96000000000001,49.96000000000001,0.29333333333333333,7.092263331016448,0.3773066666666666,8.065488165291193,8.03997736458275,ZMB,1
Zimbabwe,0.032,36.0545513553305,3.841431605917491,37.279180543027685,154.4611618476261,3.9290209631145347,9.861603319121059,0.06204404798485648,1.4193330396753419,261.1249166532604,0.05782666666666667,0.11600000000000002,1.0127184860367442,49.38666666666666,49.373333333333335,0.32266666666666666,7.112671457079002,0.33594666666666667,8.50577357597644,8.093959512740922,ZWE,1
